Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
227,Send,11:34:53.455.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
228,Receive,11:34:53.460.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
229,Receive,11:34:53.462.0,0x00000600,Data,Standard,0x08,85 c9 53 65 ff b9 3c 00 
230,Send,11:34:53.467.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
231,Receive,11:34:53.470.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
232,Receive,11:34:53.472.0,0x00000600,Data,Standard,0x08,95 d9 53 65 ff b9 3c 00 
233,Send,11:34:53.479.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
234,Receive,11:34:53.480.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
235,Receive,11:34:53.482.0,0x00000600,Data,Standard,0x08,a5 e9 53 65 ff b9 3c 00 
236,Receive,11:34:53.490.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
237,Send,11:34:53.491.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
238,Receive,11:34:53.492.0,0x00000600,Data,Standard,0x08,b5 f9 53 65 ff b9 3c 00 
239,Receive,11:34:53.500.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
240,Receive,11:34:53.502.0,0x00000600,Data,Standard,0x08,45 09 53 65 ff b9 3c 00 
241,Send,11:34:53.503.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
242,Receive,11:34:53.510.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
243,Receive,11:34:53.512.0,0x00000600,Data,Standard,0x08,45 09 53 65 ff b9 3c 00 
244,Receive,11:34:53.514.0,0x00000601,Data,Standard,0x08,2e c9 20 00 00 00 3f f8 
245,Send,11:34:53.515.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
246,Receive,11:34:53.516.0,0x00000602,Data,Standard,0x08,3e c6 40 00 00 00 04 bc 
247,Receive,11:34:53.518.0,0x00000604,Data,Standard,0x08,8b c8 2a 07 82 b8 55 01 
248,Receive,11:34:53.520.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
249,Receive,11:34:53.522.0,0x00000600,Data,Standard,0x08,55 19 53 65 ff b9 3c 00 
250,Receive,11:34:53.524.0,0x15000010,Data,Extend,0x08,82 46 82 50 82 50 82 50 
251,Receive,11:34:53.526.0,0x15100010,Data,Extend,0x08,82 50 82 50 82 50 82 50 
252,Send,11:34:53.527.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
253,Receive,11:34:53.528.0,0x15200010,Data,Extend,0x08,82 50 82 50 82 50 82 50 
254,Receive,11:34:53.530.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
255,Receive,11:34:53.532.0,0x00000600,Data,Standard,0x08,65 29 53 65 ff b9 3c 00 
256,Receive,11:34:53.534.0,0x15300010,Data,Extend,0x08,82 50 82 50 82 50 82 5a 
257,Receive,11:34:53.536.0,0x16500015,Data,Extend,0x08,03 1b 4e 00 61 04 00 00 
258,Send,11:34:53.539.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
259,Receive,11:34:53.540.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
260,Receive,11:34:53.542.0,0x00000600,Data,Standard,0x08,75 39 53 65 ff b9 3c 00 
261,Receive,11:34:53.544.0,0x0000032f,Data,Standard,0x08,50 41 33 30 30 30 30 31 
262,Receive,11:34:53.550.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
263,Send,11:34:53.551.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
264,Receive,11:34:53.552.0,0x00000600,Data,Standard,0x08,05 49 53 65 ff b9 3c 00 
265,Receive,11:34:53.554.0,0x16500011,Data,Extend,0x08,e8 03 90 19 00 00 00 00 
266,Receive,11:34:53.556.0,0x16500012,Data,Extend,0x08,00 00 00 00 00 00 00 00 
267,Receive,11:34:53.558.0,0x16500013,Data,Extend,0x08,00 00 00 00 00 00 00 00 
268,Receive,11:34:53.560.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
269,Receive,11:34:53.562.0,0x00000600,Data,Standard,0x08,15 59 53 65 ff b9 3c 00 
270,Send,11:34:53.563.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
