DJ2029-G9Y0001085,01TMB08S10002AF9X7100049,EBUS 283,7237.7568359375,946.9660034179688
DJ2029-GA10001089,01TMB08S10002AFA17100009,EBUS 283,9457.1552734375,946.968017578125
DJ2029-GA10001089,01TMB08S10002AFA17100011,EBUS 283,8937.4287109375,946.968017578125
DJ2029-GA10001089,01TMB08S10002AFA17100013,EBUS 283,7871.92822265625,946.9639892578125
DJ2029-GA10001089,01TMB08S10002AFA17100015,EBUS 283,8174.1103515625,946.9639892578125
DJ2029-GA10001090,01TMB08S10002AFA17100017,EBUS 283,8572.3984375,946.9660034179688
DJ2029-GA10001090,01TMB08S10002AFA17100019,EBUS 283,8747.6708984375,946.9660034179688
DJ2029-GA10001090,01TMB08S10002AFA17100023,EBUS 283,10215.3134765625,946.9660034179688
DJ2029-GA10001091,01TMB08S10002AFA17100025,EBUS 283,8204.4150390625,946.9660034179688
DJ2029-GA10001091,01TMB08S10002AFA17100028,EBUS 283,9573.9619140625,946.9620361328125
DJ2029-GA10001091,01TMB08S10002AFA17100030,EBUS 283,10033.85546875,946.9920043945312
DJ2029-GA10001091,01TMB08S10002AFA17100031,EBUS 283,10344.2431640625,946.968017578125
DJ2029-GA20001092,01TMB08S10002AFA27100002,EBUS 283,9246.32421875,946.9639892578125
DJ2029-GA20001092,01TMB08S10002AFA27100003,EBUS 283,9892.1201171875,946.9639892578125
DJ2029-GA30001095,01TMB08S10002AFA37100016,EBUS 283,0,946.9639892578125
DJ2029-GA30001096,01TMB08S10002AFA37100020,EBUS 283,8744.904296875,946.9660034179688
DJ2029-GA40001097,01TMB08S10002AFA37100027,EBUS 283,9979.2744140625,946.9639892578125
DJ2029-GA40001097,01TMB08S10002AFA37100029,EBUS 283,9513.3828125,946.9639892578125
DJ2029-GA40001097,01TMB08S10002AFA37100032,EBUS 283,10172.6064453125,946.988037109375
DJ2029-GA60001109,01TMB08S10002AFA57100037,EBUS 283,9472.7578125,946.968017578125
DJ2029-GA60001111,01TMB08S10002AFA67100012,EBUS 283,9211.822265625,946.9660034179688
DJ2029-GA70001115,01TMB08S10002AFA77100004,EBUS 283,10919.4521484375,946.9620361328125
DJ2029-GA70001115,01TMB08S10002AFA77100007,EBUS 283,8510.7626953125,946.9599609375
DJ2029-GA70001116,01TMB08S10002AFA77100014,EBUS 283,8198.2294921875,946.9660034179688
DJ2029-GA70001116,01TMB08S10002AFA77100016,EBUS 283,10125.9833984375,946.9660034179688
DJ2029-GA70001117,01TMB08S10002AFA77100023,EBUS 283,9602.1533203125,946.9639892578125
DJ2029-GA70001118,01TMB08S10002AFA77100026,EBUS 283,8248.86328125,946.969970703125
DJ2029-GA70001118,01TMB08S10002AFA77100028,EBUS 283,10511.7138671875,946.9660034179688
DJ2029-GA70001118,01TMB08S10002AFA77100030,EBUS 283,9064.6484375,946.9660034179688
DJ2029-GA70001118,01TMB08S10002AFA77100032,EBUS 283,11273.4169921875,946.9639892578125
DJ2029-GA70001119,01TMB08S10002AFA77100034,EBUS 283,8807.1318359375,946.9660034179688
DJ2029-GA70001119,01TMB08S10002AFA77100036,EBUS 283,9736.4609375,946.9639892578125
DJ2029-GA80001123,01TMB08S10002AFA87100004,EBUS 283,8628.78125,946.9639892578125
DJ2029-GAA0001126,01TMB08S10002AFAA7100005,EBUS 283,10784.087890625,946.968017578125
DJ2029-GAA0001126,01TMB08S10002AFAA7100006,EBUS 283,9745.8466796875,946.9660034179688
DJ2029-GAA0001127,01TMB08S10002AFAA7100009,EBUS 283,10212.298828125,946.9660034179688
DJ2029-GAA0001127,01TMB08S10002AFAA7100012,EBUS 283,9096.3525390625,946.9660034179688
DJ2029-GAA0001127,01TMB08S10002AFAA7100015,EBUS 283,10541.1171875,946.9660034179688
DJ2029-GAA0001128,01TMB08S10002AFAA7100019,EBUS 283,9396.513671875,946.9660034179688
DJ2029-GAA0001128,01TMB08S10002AFAA7100022,EBUS 283,10104.91015625,946.9660034179688
DJ2029-GAB0001129,01TMB08S10002AFAB7100001,EBUS 283,9954.28515625,946.9639892578125
