Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
235,Receive,05:30:54.728.0,0x16500015,Data,Extend,0x08,46 16 43 00 1a 05 00 00 
236,Receive,05:30:54.744.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
237,Receive,05:30:54.744.0,0x00000600,Data,Standard,0x08,05 29 50 a5 ff c2 e4 00 
238,Receive,05:30:54.744.0,0x0000032f,Data,Standard,0x08,50 41 33 30 30 30 30 31 
239,Receive,05:30:54.744.0,0x0000032e,Data,Standard,0x08,00 00 00 00 00 00 00 00 
240,Receive,05:30:54.744.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
241,Receive,05:30:54.744.0,0x00000600,Data,Standard,0x08,15 39 50 a5 ff c2 e4 00 
242,Receive,05:30:54.760.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
243,Receive,05:30:54.760.0,0x00000600,Data,Standard,0x08,65 49 50 a5 ff c2 e4 00 
244,Receive,05:30:54.760.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
245,Receive,05:30:54.760.0,0x00000600,Data,Standard,0x08,75 59 50 a5 ff c2 e4 00 
246,Receive,05:30:54.776.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
247,Receive,05:30:54.776.0,0x00000600,Data,Standard,0x08,45 69 50 a5 ff c2 e4 00 
248,Receive,05:30:54.792.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
249,Receive,05:30:54.792.0,0x00000600,Data,Standard,0x08,55 79 50 a5 ff c2 e4 00 
250,Receive,05:30:54.792.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
251,Receive,05:30:54.792.0,0x00000600,Data,Standard,0x08,a5 89 50 a5 ff c2 e4 00 
252,Send,05:30:54.793.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
253,Receive,05:30:54.807.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
254,Receive,05:30:54.807.0,0x00000600,Data,Standard,0x08,b5 99 50 a5 ff c2 e4 00 
255,Receive,05:30:54.807.0,0x00000601,Data,Standard,0x08,fe 19 20 00 00 00 3f f8 
256,Receive,05:30:54.807.0,0x00000602,Data,Standard,0x08,d8 16 40 00 00 00 03 8d 
